Lat,Lon,comment
1.658,92.016,NA
1.666,92.008,NA
0.000,0.000,Isla Wolf (Wenman)
1.395,91.820,NA
1.395,91.812,NA
1.366,91.816,NA
1.395,91.820,NA
0.000,0.000,Isla Pinta
0.641,90.775,NA
0.541,90.725,NA
0.554,90.779,NA
0.641,90.775,NA
0.000,0.000,Isla Marchena
0.391,90.479,NA
0.320,90.400,NA
0.279,90.479,NA
0.341,90.541,NA
0.391,90.479,NA
0.000,0.000,Isla Genovesa
0.345,89.945,NA
0.325,89.933,NA
0.300,89.950,NA
0.320,89.975,NA
0.345,89.945,NA
0.000,0.000,NA
-.717,89.317,Isla San Cristobal
-.683,89.283,NA
-.716,89.241,Punta Pitt; easternmost point
-.800,89.283,NA
-.833,89.317,NA
-.967,89.433,NA
-.967,89.517,NA
-.917,89.600,NA
-.833,89.600,NA
-.800,89.517,NA
-.767,89.433,NA
-.717,89.400,NA
-.717,89.317,NA
0.000,0.000,Isla Espaü¾†„¼ola
-1.341,89.662,NA
-1.382,89.616,NA
-1.395,89.683,southernmost point
-1.366,89.745,NA
-1.341,89.662,NA
0.000,0.000,Isla Floreana (Santa Marü¾Œ–„¼a)
-1.216,90.425,NA
-1.270,90.354,NA
-1.358,90.441,NA
-1.316,90.508,NA
-1.216,90.425,NA
0.000,0.000,Isla Fernandina
-.295,91.675,Cabo Douglas; westernmost point
-.283,91.433,NA
-.367,91.400,NA
-.483,91.400,NA
-.483,91.517,NA
-.483,91.600,NA
-.400,91.600,NA
-.317,91.600,NA
-.317,91.567,NA
-.317,91.433,NA
-.295,91.675,NA
0.0000,0.0000,Isla Isabela
.1666,-91.3416,Punta Albemarle
.1600,-91.3416,Punta Albemarle
.1416,-91.3250,NA
.1333,-91.3083,NA
.0625,-91.2875,NA
-.0166,-91.2125,NA
-.0208,-91.2000,Cabo Marshall
-.1541,-91.1958,NA
-.2708,-91.1208,NA
-.3000,-91.1000,NA
-.2966,-91.1083,NA
-.4166,-90.9666,NA
-.4166,-90.9541,Punta Alfaro
-.4291,-90.9375,NA
-.4500,-90.9541,NA
-.5000,-90.9458,NA
-.5541,-90.9541,NA
-.5750,-90.9791,NA
-.5750,-90.9500,NA
-.6083,-90.9541,Bahü¾Œ–„¼a Cartago
-.6208,-90.9208,Bahü¾Œ–„¼a Cartago
-.6000,-90.8916,Cabo Barrington
-.7000,-90.8500,NA
-.7500,-90.7791,Cabo Woodford
-.7833,-90.8208,NA
-.9083,-90.8500,Punta Veintimilla
-.9083,-90.8791,NA
-.9583,-90.9291,Punta Loberü¾Œ–„¼a
-.9500,-90.9750,Puerto Villamil
-1.045,-91.1666,Cabo Rosa
-1.025,-91.2250,NA
-1.020,-91.3750,NA
-.9958,-91.4416,Punta Essex
-.9458,-91.4541,Caleta Iguana
-.9166,-91.5083,Punta Cristobal
-.8416,-91.4833,NA
-.6875,-91.3208,Punta Moreno
-.6875,-91.2500,NA
-.6583,-91.2166,NA
-.6875,-91.1833,NA
-.6083,-91.0708,Istmo Perry
-.4791,-91.2250,NA
-.3875,-91.2250,Bahü¾Œ–„¼a Urvina
-.3791,-91.2625,NA
-.2625,-91.3833,Punta Tortuga
-.0500,-91.4125,NA
-.0216,-91.4291,NA
-.0125,-91.4750,NA
-.0525,-91.5666,Punta Vicente Roca
.0000,-91.5916,Cabo Berkeley
.0416,-91.5291,NA
.1083,-91.4750,NA
.1250,-91.3916,NA
.1666,-91.3416,Punta Albemarle
0.0000,0.0000,ROCA REDONDA
.2783,-91.6250,northern end
.2750,-91.6208,eastern end
.2708,-91.6250,southern end
.2750,-91.6291,western end
.2783,-91.6250,northern end
0.000,0.000,Isla Santiago
-.200,90.683,NA
-.200,90.800,NA
-.283,90.833,NA
-.367,90.833,NA
-.367,90.800,NA
-.400,90.683,NA
-.400,90.633,NA
-.317,90.600,NA
-.233,90.600,NA
-.200,90.683,NA
0.000,0.000,Isla Baltra
-0.404,90.283,NA
-0.458,90.250,NA
-0.475,90.291,NA
-0.404,90.283,NA
0.000,0.000,Isla Santa Cruz
-.483,90.167,NA
-.517,90.167,NA
-.567,90.167,NA
-.600,90.167,NA
-.633,90.167,NA
-.683,90.167,NA
-.717,90.200,NA
-.717,90.233,NA
-.767,90.233,NA
-.767,90.283,NA
-.717,90.400,NA
-.683,90.433,NA
-.600,90.433,NA
-.567,90.433,NA
-.483,90.400,NA
-.483,90.317,NA
-.483,90.283,NA
-.483,90.200,NA
-.483,90.167,NA
0.000,0.000,Isla Santa Fü¾Œ£ ¼
-0.791,90.041,NA
-0.833,90.033,NA
-0.816,90.087,NA
-0.791,90.087,NA
-0.791,90.041,NA
0.000,0.000,Isla Pinzü¾Œ¦„¼n
-0.583,90.666,NA
-0.612,90.641,NA
-0.629,90.658,NA
-0.600,90.687,NA
-0.583,90.666,NA
0.000,0.000,Isla Rü¾Œ†„¼bida
-0.391,90.704,NA
-0.412,90.695,NA
-0.425,90.704,NA
-0.412,90.716,NA
-0.391,90.704,NA
